x,museum_code,region,ecology,parameter,mean,phylo_names,evapo,aridity,SVL
250,MVZ245225,DP,terrestrial_torrent,Sp,13.04563633,Amnirana_galamensis,0.1603,0.6405,78.19
251,MVZ245225,VP,terrestrial_torrent,Sp,10.579676,Amnirana_galamensis,0.1603,0.6405,78.19
252,MVZ245225,VA,terrestrial_torrent,Sp,13.631469,Amnirana_galamensis,0.1603,0.6405,78.19
253,MVZ245225,DP,terrestrial_torrent,Sq,3.61125382,Amnirana_galamensis,0.1603,0.6405,78.19
254,MVZ245225,VP,terrestrial_torrent,Sq,2.401833984,Amnirana_galamensis,0.1603,0.6405,78.19
255,MVZ245225,DA,terrestrial_torrent,Sq,1.043862308,Amnirana_galamensis,0.1603,0.6405,78.19
256,MVZ245225,VA,terrestrial_torrent,Sq,3.073284084,Amnirana_galamensis,0.1603,0.6405,78.19
257,MVZ236640,VA,semiaquatic,Sp,12.84480667,Amolops_hainanensis,0.1387,1.158,69.79
258,MVZ236640,VP,semiaquatic,Sp,10.23205333,Amolops_hainanensis,0.1387,1.158,69.79
259,MVZ236641,DA,semiaquatic,Sp,7.123427333,Amolops_hainanensis,0.1387,1.158,49.58
260,MVZ236641,VA,semiaquatic,Sp,9.339758967,Amolops_hainanensis,0.1387,1.158,49.58
261,MVZ236643,DP,semiaquatic,Sp,13.445815,Amolops_hainanensis,0.1438,1.1593,54
262,MVZ236640,DP,semiaquatic,Sp,10.574976,Amolops_hainanensis,0.1387,1.158,69.79
263,MVZ236641,DP,semiaquatic,Sp,9.304342333,Amolops_hainanensis,0.1387,1.158,49.58
264,MVZ236643,VA,semiaquatic,Sp,8.190784,Amolops_hainanensis,0.1438,1.1593,54
265,MVZ236643,DA,semiaquatic,Sp,13.06934933,Amolops_hainanensis,0.1438,1.1593,54
266,MVZ236641,VP,semiaquatic,Sp,10.809269,Amolops_hainanensis,0.1387,1.158,49.58
267,MVZ236643,VP,semiaquatic,Sp,13.67838367,Amolops_hainanensis,0.1438,1.1593,54
268,MVZ236640,VA,semiaquatic,Sq,2.246966311,Amolops_hainanensis,0.1387,1.158,69.79
269,MVZ236640,VP,semiaquatic,Sq,1.689418337,Amolops_hainanensis,0.1387,1.158,69.79
270,MVZ236641,VP,semiaquatic,Sq,2.408161446,Amolops_hainanensis,0.1387,1.158,49.58
271,MVZ236641,VA,semiaquatic,Sq,1.586416285,Amolops_hainanensis,0.1387,1.158,49.58
272,MVZ236640,DP,semiaquatic,Sq,1.871137418,Amolops_hainanensis,0.1387,1.158,69.79
273,MVZ236643,DA,semiaquatic,Sq,2.417253923,Amolops_hainanensis,0.1438,1.1593,54
274,MVZ236643,DP,semiaquatic,Sq,2.571487323,Amolops_hainanensis,0.1438,1.1593,54
275,MVZ236641,DA,semiaquatic,Sq,1.439178538,Amolops_hainanensis,0.1387,1.158,49.58
276,MVZ236643,VA,semiaquatic,Sq,1.390363545,Amolops_hainanensis,0.1438,1.1593,54
277,MVZ236643,VP,semiaquatic,Sq,2.524791705,Amolops_hainanensis,0.1438,1.1593,54
278,MVZ236641,DP,semiaquatic,Sq,1.61671859,Amolops_hainanensis,0.1387,1.158,49.58
279,MVZ236656,VP,semiaquatic,Sp,16.048695,Amolops_torrentis,0.1438,1.1593,34.78
280,MVZ236651,DA,semiaquatic,Sp,8.285056667,Amolops_torrentis,0.1438,1.1593,28.65
281,MVZ236648,VA,semiaquatic,Sp,4.136448933,Amolops_torrentis,0.1438,1.1593,27.68
282,MVZ236656,DP,semiaquatic,Sp,7.799285767,Amolops_torrentis,0.1438,1.1593,34.78
283,MVZ236651,DP,semiaquatic,Sp,12.57918133,Amolops_torrentis,0.1438,1.1593,28.65
284,MVZ236653,VA,semiaquatic,Sp,3.456904667,Amolops_torrentis,0.1438,1.1593,27.52
285,MVZ236648,VP,semiaquatic,Sp,13.21271967,Amolops_torrentis,0.1438,1.1593,27.68
286,MVZ236653,DA,semiaquatic,Sp,3.6916992,Amolops_torrentis,0.1438,1.1593,27.52
287,MVZ236648,DA,semiaquatic,Sp,5.6675279,Amolops_torrentis,0.1438,1.1593,27.68
288,MVZ236648,DP,semiaquatic,Sp,8.74871,Amolops_torrentis,0.1438,1.1593,27.68
289,MVZ236653,DP,semiaquatic,Sp,7.119862,Amolops_torrentis,0.1438,1.1593,27.52
290,MVZ236656,DA,semiaquatic,Sp,6.107430333,Amolops_torrentis,0.1438,1.1593,34.78
291,MVZ236651,VP,semiaquatic,Sp,4.192487667,Amolops_torrentis,0.1438,1.1593,28.65
292,MVZ236651,VA,semiaquatic,Sp,8.609849167,Amolops_torrentis,0.1438,1.1593,28.65
293,MVZ236656,VA,semiaquatic,Sp,5.518928333,Amolops_torrentis,0.1438,1.1593,34.78
294,MVZ236651,VA,semiaquatic,Sq,2.779717098,Amolops_torrentis,0.1438,1.1593,28.65
295,MVZ236656,VP,semiaquatic,Sq,4.07090118,Amolops_torrentis,0.1438,1.1593,34.78
296,MVZ236648,VP,semiaquatic,Sq,1.628030259,Amolops_torrentis,0.1438,1.1593,27.68
297,MVZ236653,DP,semiaquatic,Sq,1.67429154,Amolops_torrentis,0.1438,1.1593,27.52
298,MVZ236648,DP,semiaquatic,Sq,1.142510536,Amolops_torrentis,0.1438,1.1593,27.68
299,MVZ236656,DP,semiaquatic,Sq,1.596535817,Amolops_torrentis,0.1438,1.1593,34.78
300,MVZ236651,VP,semiaquatic,Sq,0.864481149,Amolops_torrentis,0.1438,1.1593,28.65
301,MVZ236656,VA,semiaquatic,Sq,1.054457213,Amolops_torrentis,0.1438,1.1593,34.78
302,MVZ236651,DA,semiaquatic,Sq,1.82466025,Amolops_torrentis,0.1438,1.1593,28.65
303,MVZ236648,DA,semiaquatic,Sq,1.076227372,Amolops_torrentis,0.1438,1.1593,27.68
304,MVZ236653,DA,semiaquatic,Sq,0.654860086,Amolops_torrentis,0.1438,1.1593,27.52
305,MVZ236648,VA,semiaquatic,Sq,0.825354717,Amolops_torrentis,0.1438,1.1593,27.68
306,MVZ236651,DP,semiaquatic,Sq,2.451635741,Amolops_torrentis,0.1438,1.1593,28.65
307,MVZ236656,DA,semiaquatic,Sq,1.144314076,Amolops_torrentis,0.1438,1.1593,34.78
308,MVZ236653,VA,semiaquatic,Sq,0.689958092,Amolops_torrentis,0.1438,1.1593,27.52
309,YBM13597,VP,terrestrial_burrower,Sp,29.048558,Anaxyrus_americanus,0.151,0.8884,59.82
310,YBM13597,VA,terrestrial_burrower,Sp,29.62729033,Anaxyrus_americanus,0.151,0.8884,59.82
311,YBM13597,DA,terrestrial_burrower,Sp,19.434402,Anaxyrus_americanus,0.151,0.8884,59.82
312,YBM13597,DP,terrestrial_burrower,Sp,25.63520867,Anaxyrus_americanus,0.151,0.8884,59.82
313,YBM13597,DA,terrestrial_burrower,Sq,4.173914416,Anaxyrus_americanus,0.151,0.8884,59.82
314,YBM13597,VA,terrestrial_burrower,Sq,5.929721178,Anaxyrus_americanus,0.151,0.8884,59.82
315,YBM13597,VP,terrestrial_burrower,Sq,5.63467234,Anaxyrus_americanus,0.151,0.8884,59.82
316,YBM13597,DP,terrestrial_burrower,Sq,6.411708745,Anaxyrus_americanus,0.151,0.8884,59.82
317,YPM13235,DA,terrestrial_burrower,Sp,39.25863333,Anaxyrus_fowleri,0.1138,1.0067,70
318,YPM13235,DP,terrestrial_burrower,Sp,37.08341833,Anaxyrus_fowleri,0.1138,1.0067,70
319,YPM13235,VA,terrestrial_burrower,Sp,21.038019,Anaxyrus_fowleri,0.1138,1.0067,70
320,YPM13235,VP,terrestrial_burrower,Sp,21.092586,Anaxyrus_fowleri,0.1138,1.0067,70
321,YPM13235,DA,terrestrial_burrower,Sq,10.00348866,Anaxyrus_fowleri,0.1138,1.0067,70
322,YPM13235,DP,terrestrial_burrower,Sq,8.875199285,Anaxyrus_fowleri,0.1138,1.0067,70
323,YPM13235,VA,terrestrial_burrower,Sq,4.263109115,Anaxyrus_fowleri,0.1138,1.0067,70
324,YPM13235,VP,terrestrial_burrower,Sq,4.928064029,Anaxyrus_fowleri,0.1138,1.0067,70
325,KU342815,VP,terrestrial_leaflitter,Sp,7.047198333,Anodonthyla_moramora,0.1301,1.4178,19.29
326,KU340750,VP,terrestrial_leaflitter,Sp,16.267916,Anodonthyla_moramora,0.142,1.2156,29.61
327,KU340750,VA,terrestrial_leaflitter,Sp,9.321073333,Anodonthyla_moramora,0.142,1.2156,29.61
328,KU340750,DP,terrestrial_leaflitter,Sp,18.14860567,Anodonthyla_moramora,0.142,1.2156,29.61
329,KU342815,DP,terrestrial_leaflitter,Sp,8.731596333,Anodonthyla_moramora,0.1301,1.4178,19.29
330,KU340750,DA,terrestrial_leaflitter,Sp,25.42892633,Anodonthyla_moramora,0.142,1.2156,29.61
331,KU342815,DP,terrestrial_leaflitter,Sq,2.656178623,Anodonthyla_moramora,0.1301,1.4178,19.29
332,KU340750,DA,terrestrial_leaflitter,Sq,5.081722803,Anodonthyla_moramora,0.142,1.2156,29.61
333,KU340750,DP,terrestrial_leaflitter,Sq,5.631643217,Anodonthyla_moramora,0.142,1.2156,29.61
334,KU340750,VP,terrestrial_leaflitter,Sq,3.182681771,Anodonthyla_moramora,0.142,1.2156,29.61
335,KU340750,VA,terrestrial_leaflitter,Sq,2.513722603,Anodonthyla_moramora,0.142,1.2156,29.61
336,KU342815,VP,terrestrial_leaflitter,Sq,1.591250207,Anodonthyla_moramora,0.1301,1.4178,19.29
337,YPM13737,DP,terrestrial_torrent,Sp,21.89572267,Ansonia_longidigita,0.1449,1.95,58.37
338,YPM13737,VP,terrestrial_torrent,Sp,32.55793233,Ansonia_longidigita,0.1449,1.95,58.37
339,YPM13737,VA,terrestrial_torrent,Sp,47.604288,Ansonia_longidigita,0.1449,1.95,58.37
340,YPM13737,DA,terrestrial_torrent,Sq,11.98143092,Ansonia_longidigita,0.1449,1.95,58.37
341,YPM13737,VP,terrestrial_torrent,Sq,8.433859264,Ansonia_longidigita,0.1449,1.95,58.37
342,YPM13737,VA,terrestrial_torrent,Sq,6.998121352,Ansonia_longidigita,0.1449,1.95,58.37
343,YPM13737,DP,terrestrial_torrent,Sq,5.322387635,Ansonia_longidigita,0.1449,1.95,58.37
344,YPM13738,VP,terrestrial_torrent,Sp,32.868579,Ansonia_longidigita,0.1449,1.95,43.32
345,YPM13738,VA,terrestrial_torrent,Sp,35.03681433,Ansonia_longidigita,0.1449,1.95,43.32
346,YPM13738,DA,terrestrial_torrent,Sp,32.83390233,Ansonia_longidigita,0.1449,1.95,43.32
347,YPM13738,VP,terrestrial_torrent,Sq,8.853565774,Ansonia_longidigita,0.1449,1.95,43.32
348,YPM13738,DA,terrestrial_torrent,Sq,7.412753609,Ansonia_longidigita,0.1449,1.95,43.32
349,YPM13738,VA,terrestrial_torrent,Sq,10.53950992,Ansonia_longidigita,0.1449,1.95,43.32
350,KU334736,DA,terrestrial_torrent,Sp,28.77351467,Ansonia_mcgregori,0.15,1.0349,35.98
351,KU334743,DA,terrestrial_torrent,Sp,47.887914,Ansonia_mcgregori,0.15,1.0349,46.53
352,KU334736,VA,terrestrial_torrent,Sp,12.349221,Ansonia_mcgregori,0.15,1.0349,35.98
353,KU10395,DA,terrestrial_torrent,Sp,25.06973667,Hyla_arenicolor,0.2574,0.1305,48.33
354,KU10395,VA,terrestrial_torrent,Sp,28.57435867,Hyla_arenicolor,0.2574,0.1305,48.33
355,KU334736,DP,terrestrial_torrent,Sp,31.75835433,Ansonia_mcgregori,0.15,1.0349,35.98
356,KU314156,VP,terrestrial_torrent,Sp,23.95008367,Ansonia_mcgregori,0.1535,0.9082,38.89
357,KU314156,DP,terrestrial_torrent,Sp,33.20081033,Ansonia_mcgregori,0.1535,0.9082,38.89
358,KU314156,DA,terrestrial_torrent,Sp,23.20553867,Ansonia_mcgregori,0.1535,0.9082,38.89
359,KU334736,VP,terrestrial_torrent,Sp,16.800616,Ansonia_mcgregori,0.15,1.0349,35.98
360,KU10395,DP,terrestrial_torrent,Sp,24.87402367,Hyla_arenicolor,0.2574,0.1305,48.33
361,KU334743,DP,terrestrial_torrent,Sp,28.12123833,Ansonia_mcgregori,0.15,1.0349,46.53
362,KU334743,VA,terrestrial_torrent,Sp,21.76165,Ansonia_mcgregori,0.15,1.0349,46.53
363,KU334743,VP,terrestrial_torrent,Sp,20.39601233,Ansonia_mcgregori,0.15,1.0349,46.53
364,KU314156,VA,terrestrial_torrent,Sp,10.92677167,Ansonia_mcgregori,0.1535,0.9082,38.89
365,KU334743,VA,terrestrial_torrent,Sq,6.322710735,Ansonia_mcgregori,0.15,1.0349,46.53
366,KU314156,VP,terrestrial_torrent,Sq,6.382945173,Ansonia_mcgregori,0.1535,0.9082,38.89
367,KU10395,VP,terrestrial_torrent,Sq,7.495052216,Hyla_arenicolor,0.2574,0.1305,48.33
368,KU10395,DP,terrestrial_torrent,Sq,4.375380762,Hyla_arenicolor,0.2574,0.1305,48.33
369,KU10395,DA,terrestrial_torrent,Sq,5.914876577,Hyla_arenicolor,0.2574,0.1305,48.33
370,KU334743,DP,terrestrial_torrent,Sq,5.997364235,Ansonia_mcgregori,0.15,1.0349,46.53
371,KU334743,DA,terrestrial_torrent,Sq,8.244448676,Ansonia_mcgregori,0.15,1.0349,46.53
372,KU314156,DA,terrestrial_torrent,Sq,4.187627602,Ansonia_mcgregori,0.1535,0.9082,38.89
373,KU314156,DP,terrestrial_torrent,Sq,5.97634142,Ansonia_mcgregori,0.1535,0.9082,38.89
374,KU334736,VA,terrestrial_torrent,Sq,3.37709883,Ansonia_mcgregori,0.15,1.0349,35.98
375,KU334736,DA,terrestrial_torrent,Sq,6.873135149,Ansonia_mcgregori,0.15,1.0349,35.98
376,KU334736,DP,terrestrial_torrent,Sq,5.197770153,Ansonia_mcgregori,0.15,1.0349,35.98
377,KU314156,VA,terrestrial_torrent,Sq,2.620560541,Ansonia_mcgregori,0.1535,0.9082,38.89
378,KU334736,VP,terrestrial_torrent,Sq,3.968980845,Ansonia_mcgregori,0.15,1.0349,35.98
379,KU10395,VA,terrestrial_torrent,Sq,7.297906274,Hyla_arenicolor,0.2574,0.1305,48.33
380,KU334743,VP,terrestrial_torrent,Sq,5.334734802,Ansonia_mcgregori,0.15,1.0349,46.53
381,KU93236,VA,terrestrial_burrower,Sp,8.940758333,NA,0.1415,0.9786,21.05
382,KU93236,DP,terrestrial_burrower,Sp,9.629044,NA,0.1415,0.9786,21.05
383,KU93236,DA,terrestrial_burrower,Sp,8.744874,NA,0.1415,0.9786,21.05
384,KU93236,VP,terrestrial_burrower,Sp,8.633713667,NA,0.1415,0.9786,21.05
385,KU93232,DP,terrestrial_burrower,Sp,11.52468533,NA,0.1415,0.9786,19.49
386,KU93232,DA,terrestrial_burrower,Sp,12.410506,NA,0.1415,0.9786,19.49
387,KU93232,VP,terrestrial_burrower,Sp,10.37437933,NA,0.1415,0.9786,19.49
388,KU93232,VA,terrestrial_burrower,Sp,9.146416,NA,0.1415,0.9786,19.49
389,KU93232,DA,terrestrial_burrower,Sq,2.554091709,NA,0.1415,0.9786,19.49
390,KU93232,DP,terrestrial_burrower,Sq,2.381620527,NA,0.1415,0.9786,19.49
391,KU93236,DP,terrestrial_burrower,Sq,1.821529764,NA,0.1415,0.9786,21.05
392,KU93236,DA,terrestrial_burrower,Sq,2.023318691,NA,0.1415,0.9786,21.05
393,KU93232,VP,terrestrial_burrower,Sq,2.491720464,NA,0.1415,0.9786,19.49
394,KU93232,VA,terrestrial_burrower,Sq,1.916556158,NA,0.1415,0.9786,19.49
395,KU93236,VA,terrestrial_burrower,Sq,2.465642305,NA,0.1415,0.9786,21.05
396,KU93236,VP,terrestrial_burrower,Sq,1.567094373,NA,0.1415,0.9786,21.05
397,KU116935,VP,arboreal,Sp,10.010164,Argenteohyla_siemersi,0.1561,0.645,56.18
398,KU116936,VA,arboreal,Sp,26.67037133,Argenteohyla_siemersi,0.1546,0.6757,54.05
399,KU116936,DA,arboreal,Sp,10.810284,Argenteohyla_siemersi,0.1546,0.6757,54.05
400,KU116936,DP,arboreal,Sp,12.15039833,Argenteohyla_siemersi,0.1546,0.6757,54.05
401,KU116935,DA,arboreal,Sp,10.74281,Argenteohyla_siemersi,0.1561,0.645,56.18
402,KU116935,VA,arboreal,Sp,14.893719,Argenteohyla_siemersi,0.1561,0.645,56.18
403,KU116936,VP,arboreal,Sp,53.257821,Argenteohyla_siemersi,0.1546,0.6757,54.05
404,KU116935,DP,arboreal,Sp,8.434689333,Argenteohyla_siemersi,0.1561,0.645,56.18
405,KU116936,VA,arboreal,Sq,6.748768692,Argenteohyla_siemersi,0.1546,0.6757,54.05
406,KU116936,VP,arboreal,Sq,9.224157742,Argenteohyla_siemersi,0.1546,0.6757,54.05
407,KU116935,DA,arboreal,Sq,2.922798817,Argenteohyla_siemersi,0.1561,0.645,56.18
408,KU116936,DA,arboreal,Sq,1.73900428,Argenteohyla_siemersi,0.1546,0.6757,54.05
409,KU116936,DP,arboreal,Sq,1.935114483,Argenteohyla_siemersi,0.1546,0.6757,54.05
410,KU116935,DP,arboreal,Sq,2.093701016,Argenteohyla_siemersi,0.1561,0.645,56.18
411,KU116935,VA,arboreal,Sq,4.294322514,Argenteohyla_siemersi,0.1561,0.645,56.18
412,KU116935,VP,arboreal,Sq,2.370541954,Argenteohyla_siemersi,0.1561,0.645,56.18
413,KU220984,DA,aquatic,Sp,12.31041533,Aromobates_nocturnus,0.1543,0.6095,52.19
414,KU220985,VA,aquatic,Sp,5.3360644,Aromobates_nocturnus,0.1543,0.6095,44.17
415,KU220985,DA,aquatic,Sp,7.426563333,Aromobates_nocturnus,0.1543,0.6095,44.17
416,KU220984,VP,aquatic,Sp,6.860548333,Aromobates_nocturnus,0.1543,0.6095,52.19
417,KU220985,DP,aquatic,Sp,6.355909,Aromobates_nocturnus,0.1543,0.6095,44.17
418,KU220984,VA,aquatic,Sp,6.3491019,Aromobates_nocturnus,0.1543,0.6095,52.19
419,KU220984,DP,aquatic,Sp,12.57470033,Aromobates_nocturnus,0.1543,0.6095,52.19
420,KU220985,VP,aquatic,Sp,5.654782667,Aromobates_nocturnus,0.1543,0.6095,44.17
421,KU220984,DP,aquatic,Sq,3.16854765,Aromobates_nocturnus,0.1543,0.6095,52.19
422,KU220985,VP,aquatic,Sq,1.565988716,Aromobates_nocturnus,0.1543,0.6095,44.17
423,KU220985,DP,aquatic,Sq,1.500589242,Aromobates_nocturnus,0.1543,0.6095,44.17
424,KU220984,DA,aquatic,Sq,2.042310846,Aromobates_nocturnus,0.1543,0.6095,52.19
425,KU220985,DA,aquatic,Sq,1.523047279,Aromobates_nocturnus,0.1543,0.6095,44.17
426,KU220985,VA,aquatic,Sq,0.908541137,Aromobates_nocturnus,0.1543,0.6095,44.17
427,KU220984,VA,aquatic,Sq,0.871558922,Aromobates_nocturnus,0.1543,0.6095,52.19
428,KU220984,VP,aquatic,Sq,1.274193447,Aromobates_nocturnus,0.1543,0.6095,52.19
429,MVZ190815,DP,aquatic,Sp,18.58913733,Ascaphus_truei,0.1038,2.1137,48.66
430,MVZ190816,VP,aquatic,Sp,7.1835068,Ascaphus_truei,0.0989,1.5074,35.13
431,MVZ66140,VP,aquatic,Sp,9.986046333,Ascaphus_truei,0.126,1.3251,42.49
432,MVZ190815,DA,aquatic,Sp,22.79185833,Ascaphus_truei,0.1038,2.1137,48.66
433,MVZ66140,DP,aquatic,Sp,37.30002733,Ascaphus_truei,0.126,1.3251,42.49
434,MVZ190815,VA,aquatic,Sp,6.790389,Ascaphus_truei,0.1038,2.1137,48.66
435,MVZ66129,DP,aquatic,Sp,23.14558033,Ascaphus_truei,0.126,1.3251,40.05
436,MVZ190816,DA,aquatic,Sp,8.287677667,Ascaphus_truei,0.0989,1.5074,35.13
437,MVZ190815,VP,aquatic,Sp,4.950458333,Ascaphus_truei,0.1038,2.1137,48.66
438,MVZ66140,DA,aquatic,Sp,21.56498867,Ascaphus_truei,0.126,1.3251,42.49
439,MVZ66140,VA,aquatic,Sp,18.05886667,Ascaphus_truei,0.126,1.3251,42.49
440,MVZ66129,DA,aquatic,Sp,29.52632367,Ascaphus_truei,0.126,1.3251,40.05
441,MVZ66129,VP,aquatic,Sp,16.03057267,Ascaphus_truei,0.126,1.3251,40.05
442,MVZ190816,DP,aquatic,Sp,4.930425667,Ascaphus_truei,0.0989,1.5074,35.13
443,MVZ66129,VA,aquatic,Sp,5.7903342,Ascaphus_truei,0.126,1.3251,40.05
444,MVZ66140,DP,aquatic,Sq,7.021356449,Ascaphus_truei,0.126,1.3251,42.49
445,MVZ66140,DA,aquatic,Sq,3.694447116,Ascaphus_truei,0.126,1.3251,42.49
446,MVZ66129,DA,aquatic,Sq,3.910791017,Ascaphus_truei,0.126,1.3251,40.05
447,MVZ66140,VA,aquatic,Sq,2.219568019,Ascaphus_truei,0.126,1.3251,42.49
448,MVZ66129,VP,aquatic,Sq,3.379624729,Ascaphus_truei,0.126,1.3251,40.05
449,MVZ66129,DP,aquatic,Sq,3.840630841,Ascaphus_truei,0.126,1.3251,40.05
450,MVZ190816,DP,aquatic,Sq,1.165336579,Ascaphus_truei,0.0989,1.5074,35.13
451,MVZ190816,DA,aquatic,Sq,1.337166354,Ascaphus_truei,0.0989,1.5074,35.13
452,MVZ190815,DA,aquatic,Sq,5.086666481,Ascaphus_truei,0.1038,2.1137,48.66
453,MVZ190815,VA,aquatic,Sq,0.803626816,Ascaphus_truei,0.1038,2.1137,48.66
454,MVZ190816,VP,aquatic,Sq,1.069974878,Ascaphus_truei,0.0989,1.5074,35.13
455,MVZ190815,DP,aquatic,Sq,4.994855577,Ascaphus_truei,0.1038,2.1137,48.66
456,MVZ190815,VP,aquatic,Sq,1.097274301,Ascaphus_truei,0.1038,2.1137,48.66
457,MVZ66140,VP,aquatic,Sq,1.393698483,Ascaphus_truei,0.126,1.3251,42.49
458,MVZ66129,VA,aquatic,Sq,0.795057903,Ascaphus_truei,0.126,1.3251,40.05
459,BYU52661,DP,terrestrial_leaflitter,Sp,8.711596333,Austrochaperina_guttata,0.1443,2.2459,38.1
460,BYU52663,VP,terrestrial_leaflitter,Sp,8.756993333,Austrochaperina_guttata,0.1443,2.2459,48.69
461,BYU52664,DA,terrestrial_leaflitter,Sp,13.39930467,Austrochaperina_guttata,0.1443,2.2459,40.06
462,BYU52660,DA,terrestrial_leaflitter,Sp,8.252297,Austrochaperina_guttata,0.1443,2.2459,39.36
463,BYU52661,VA,terrestrial_leaflitter,Sp,14.11044,Austrochaperina_guttata,0.1443,2.2459,38.1
464,BYU52660,DP,terrestrial_leaflitter,Sp,14.71037867,Austrochaperina_guttata,0.1443,2.2459,39.36
465,BYU52664,DP,terrestrial_leaflitter,Sp,12.30999533,Austrochaperina_guttata,0.1443,2.2459,40.06
466,BYU52660,VP,terrestrial_leaflitter,Sp,10.26657,Austrochaperina_guttata,0.1443,2.2459,39.36
467,BYU52661,DA,terrestrial_leaflitter,Sp,11.26544133,Austrochaperina_guttata,0.1443,2.2459,38.1
468,BYU52663,DA,terrestrial_leaflitter,Sp,11.234208,Austrochaperina_guttata,0.1443,2.2459,48.69
469,BYU52663,DP,terrestrial_leaflitter,Sp,9.6222518,Austrochaperina_guttata,0.1443,2.2459,48.69
470,BYU52660,VA,terrestrial_leaflitter,Sp,9.486255333,Austrochaperina_guttata,0.1443,2.2459,39.36
471,BYU52661,VP,terrestrial_leaflitter,Sp,14.82533567,Austrochaperina_guttata,0.1443,2.2459,38.1
472,BYU52663,VA,terrestrial_leaflitter,Sp,11.18389,Austrochaperina_guttata,0.1443,2.2459,48.69
473,BYU52664,DA,terrestrial_leaflitter,Sq,4.038298575,Austrochaperina_guttata,0.1443,2.2459,40.06
474,BYU52660,DP,terrestrial_leaflitter,Sq,4.7057999,Austrochaperina_guttata,0.1443,2.2459,39.36
475,BYU52661,DA,terrestrial_leaflitter,Sq,2.993038146,Austrochaperina_guttata,0.1443,2.2459,38.1
476,BYU52663,DA,terrestrial_leaflitter,Sq,2.66237867,Austrochaperina_guttata,0.1443,2.2459,48.69
477,BYU52663,DP,terrestrial_leaflitter,Sq,1.568081177,Austrochaperina_guttata,0.1443,2.2459,48.69
478,BYU52660,VP,terrestrial_leaflitter,Sq,2.154310618,Austrochaperina_guttata,0.1443,2.2459,39.36
479,BYU52660,DA,terrestrial_leaflitter,Sq,2.177659237,Austrochaperina_guttata,0.1443,2.2459,39.36
480,BYU52661,VP,terrestrial_leaflitter,Sq,3.803638163,Austrochaperina_guttata,0.1443,2.2459,38.1
481,BYU52664,DP,terrestrial_leaflitter,Sq,1.683179639,Austrochaperina_guttata,0.1443,2.2459,40.06
482,BYU52663,VA,terrestrial_leaflitter,Sq,1.744754984,Austrochaperina_guttata,0.1443,2.2459,48.69
483,BYU52661,DP,terrestrial_leaflitter,Sq,1.599059184,Austrochaperina_guttata,0.1443,2.2459,38.1
484,BYU52663,VP,terrestrial_leaflitter,Sq,1.51757432,Austrochaperina_guttata,0.1443,2.2459,48.69
485,BYU52661,VA,terrestrial_leaflitter,Sq,3.41807344,Austrochaperina_guttata,0.1443,2.2459,38.1
486,BYU52660,VA,terrestrial_leaflitter,Sq,1.49767214,Austrochaperina_guttata,0.1443,2.2459,39.36
487,YALE13294,DP,terrestrial_torrent,Sp,3.641095633,Astylosternus_batesi,0.1568,1.0337,63.71
488,YALE13294,DA,terrestrial_torrent,Sq,1.878042441,Astylosternus_batesi,0.1568,1.0337,63.71
489,YALE13294,VA,terrestrial_torrent,Sq,0.989073802,Astylosternus_batesi,0.1568,1.0337,63.71
490,YALE13294,DP,terrestrial_torrent,Sq,0.622341359,Astylosternus_batesi,0.1568,1.0337,63.71
491,YALE13396,VP,terrestrial_torrent,Sp,20.27116067,Astylosternus_batesi,0.1568,1.0337,70.62
492,YALE13396,DA,terrestrial_torrent,Sp,10.612057,Astylosternus_batesi,0.1568,1.0337,70.62
493,YALE13396,DP,terrestrial_torrent,Sp,8.635406,Astylosternus_batesi,0.1568,1.0337,70.62
494,YALE13396,VA,terrestrial_torrent,Sp,8.876362333,Astylosternus_batesi,0.1568,1.0337,70.62
495,YALE13396,VP,terrestrial_torrent,Sq,3.003283615,Astylosternus_batesi,0.1568,1.0337,70.62
496,YALE13396,VA,terrestrial_torrent,Sq,2.500279525,Astylosternus_batesi,0.1568,1.0337,70.62
497,YALE13396,DP,terrestrial_torrent,Sq,1.794553806,Astylosternus_batesi,0.1568,1.0337,70.62
498,YALE13396,DA,terrestrial_torrent,Sq,2.265658768,Astylosternus_batesi,0.1568,1.0337,70.62
499,MVZ188142,VA,semiaquatic,Sp,13.369973,Atelognathus_patagonicus,0.1574,0.2165,41.23
500,MVZ188155,DP,semiaquatic,Sp,4.646764833,Atelognathus_patagonicus,0.1574,0.2165,25.41
501,MVZ188155,VA,semiaquatic,Sp,7.454093333,Atelognathus_patagonicus,0.1574,0.2165,25.41
502,MVZ188146,VA,semiaquatic,Sp,9.809143333,Atelognathus_patagonicus,0.1574,0.2165,34.77
503,MVZ188196,VA,semiaquatic,Sp,7.680692333,Atelognathus_patagonicus,0.1559,0.2731,28.34
504,MVZ188142,VP,semiaquatic,Sp,19.689141,Atelognathus_patagonicus,0.1574,0.2165,41.23
505,MVZ188196,DA,semiaquatic,Sp,4.2387711,Atelognathus_patagonicus,0.1559,0.2731,28.34
506,MVZ188146,VP,semiaquatic,Sp,9.369684,Atelognathus_patagonicus,0.1574,0.2165,34.77
507,MVZ188155,VP,semiaquatic,Sp,11.81753133,Atelognathus_patagonicus,0.1574,0.2165,25.41
508,MVZ188196,DP,semiaquatic,Sp,9.219394667,Atelognathus_patagonicus,0.1559,0.2731,28.34
